operator_id,incoming_calls,incoming_missed_calls,missed_rate_in,avg_wait_time_in,outgoing_calls,ineffective
912252,42,0.0,0.0,15.833333333333334,269.0,False
912296,176,3.0,0.017045454545454544,11.545454545454545,511.0,False
912684,28,1.0,0.03571428571428571,36.07142857142857,0.0,True
912722,175,0.0,0.0,5.965714285714284,432.0,False
913474,2,0.0,0.0,37.0,11.0,True
913780,5,0.0,0.0,17.799999999999997,0.0,False
913788,831,2.0,0.0024067388688327317,16.068592057761734,1029.0,False
913868,19,0.0,0.0,2.526315789473685,25.0,False
913886,2,1.0,0.5,13.5,0.0,True
913938,5221,15.0,0.002873012832790653,8.608312583796208,436.0,False
913942,2641,55.0,0.020825444907232107,11.956455887921242,468.0,False
913984,1,0.0,0.0,17.0,11.0,False
914050,12,0.0,0.0,8.5,426.0,False
914168,1,0.0,0.0,11.0,10.0,False
914170,15,0.0,0.0,11.799999999999988,4.0,True
914172,12,0.0,0.0,11.499999999999998,0.0,False
914256,25,0.0,0.0,15.32,1.0,True
914426,3,0.0,0.0,23.0,4.0,True
914440,30,1.0,0.03333333333333333,19.1,1.0,True
914630,25,0.0,0.0,11.76,143.0,False
914636,3,0.0,0.0,9.333333333333334,15.0,False
914842,6,0.0,0.0,18.833333333333332,0.0,False
914848,2,0.0,0.0,18.5,20.0,False
914870,5,0.0,0.0,16.8,4.0,True
915556,196,3.0,0.015306122448979591,6.729591836734696,2225.0,False
915614,2,0.0,0.0,28.0,76.0,False
915958,11,0.0,0.0,20.272727272727273,23.0,False
916424,493,3.0,0.006085192697768763,10.158215010141987,143.0,False
916618,55,0.0,0.0,20.8,120.0,False
917234,5,0.0,0.0,13.8,1220.0,False
917252,7,0.0,0.0,38.0,14.0,True
917378,3,0.0,0.0,12.666666666666666,14.0,False
917680,2,0.0,0.0,100.0,43.0,True
917846,3,0.0,0.0,8.333333333333334,41.0,False
917850,186,1.0,0.005376344086021506,16.9247311827957,171.0,False
917852,428,1.0,0.002336448598130841,18.824766355140188,1114.0,False
917856,3,0.0,0.0,11.0,78.0,False
917858,1,0.0,0.0,14.0,4.0,True
917876,9,0.0,0.0,13.88888888888889,2.0,True
918436,40,1.0,0.025,19.2,865.0,False
918888,8,1.0,0.125,9.375,3.0,True
918956,2,0.0,0.0,34.5,17.0,True
918958,2,0.0,0.0,37.0,8.0,True
918978,769,4.0,0.005201560468140442,9.88296488946684,1360.0,False
918986,713,0.0,0.0,9.791023842917252,1623.0,False
918988,1,0.0,0.0,13.0,1.0,True
919164,722,3.0,0.004155124653739612,6.206371191135734,11.0,False
919166,1209,7.0,0.005789909015715467,5.605459057071959,21.0,False
919190,2,0.0,0.0,11.0,83.0,False
919204,1309,9.0,0.006875477463712758,7.965622612681441,9.0,False
919206,999,12.0,0.012012012012012012,7.947947947947948,1.0,True
